"t.stamp","n.data","u.avg","v.avg","w.avg","t.avg","uu","uv","uw","vv","vw","ww","ut","vt","wt","u.rns","v.rns","w.rns","uu.nst","uv.nst","uw.nst","vv.nst","vw.nst","ww.nst","ut.nst","vt.nst","wt.nst","u.trend.slope","u.trend.constant","v.trend.slope","v.trend.constant","w.trend.slope","w.trend.constant","t.trend.slope","t.trend.constant","theta","phi","psi","u.avg.rot","v.avg.rot","w.avg.rot","Dir","uu.rot","uv.rot","uw.rot","vv.rot","vw.rot","ww.rot","ut.rot","vt.rot","wt.rot","u.star","H0.v","L","z.over.L","T.star","Rho.air","Rho.Cp","Pa"
2012-02-01 12:00:00,6404,0.643603997501561,0.402176764522174,0.115999375390381,-4.09920986883198,0.183386078085299,0.026549943798986,-0.0625695107195977,0.179176217775247,-0.0372427881429333,0.159919688500481,-0.01508601370547,-0.0649749064376826,0.0276225980873588,3.65702018841115e-14,1.57350493579161e-14,2.89520925279878e-14,0.071064169471667,0.54105768061295,0.0375357455988959,0.213827157043311,0.14665783319461,0.0473320258982256,1.47250460097401,0.212029315342665,0.249314850612605,3.79367728567047e-05,0.522111482427964,3.67945400911296e-05,0.284342249880331,-1.84217232217499e-05,0.174994944008035,0.000107619063947361,-4.44385992112341,32.0005347097583,8.6901898192595,0,0.767742216250007,0,0,237.999465290242,0.183267854679006,0.00987226429562842,-0.0763662909576161,0.156495293948977,8.31313569683335e-05,0.182718835733044,-0.0425098575509635,-0.0471070356914803,0.0344408681737465,0.276344596845067,44.5601558631614,-42.0130407514096,-0.238021333879873,-0.124630148614976,1286.98241590115,1293.81627775367,993.868070847083
2012-02-01 12:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1268.03123092922,1274.76446220711,994.152499220195
2012-02-01 13:00:00,7976,0.507344533600802,0.316720160481444,0.109321715145436,-1.74049398194584,0.140972921325362,-0.0105564332491787,-0.0435622173267197,0.165968860366238,-0.0177866767261799,0.10312239410391,-0.0794342516637778,-0.0345438012874385,0.0509702823428214,2.18830193506869e-15,1.54236512791767e-14,1.28467809371856e-13,0.0377510036775987,0.489708286253872,0.104366118990761,0.0105926504751773,0.114997344673335,0.0384658104606527,0.240074968240434,0.357530058933904,0.00553800637812817,1.86732210765405e-05,0.43286639133702,2.24759988761516e-05,0.227074638963914,-9.36412922240723e-06,0.146670544549008,-0.000211562540385944,-0.896676789616498,31.9753115916063,10.3584653839568,7.79534156186358,0.607997839825396,-1.88231401507172e-18,-1.37495413882569e-17,238.024688408394,0.12095059841142,0.00111523677812868,-0.0502461275343959,0.169355835489327,0,0.119757741894763,-0.0751139066145952,0.0215342081216598,0.0632077775320748,0.224156480018749,81.0819738682648,-12.3247872192372,-0.811373034042441,-0.281980594657749,1276.00916812907,1282.7847621619,994.032772664805
2012-02-01 13:30:00,18001,0.536560191100494,0.435839675573579,0.0964863063163158,-2.19807232931504,0.119061002858522,0.00937643071786108,-0.0419598991598166,0.134126366574119,-0.0231860091325741,0.0871530240133117,-0.058088636348636,-0.0375788371109403,0.0392383547278572,8.40074525606002e-14,2.92941774206003e-15,1.95611088652858e-14,0.0263380768043291,0.35306526614581,0.0256819082879141,0.111739772103348,0.0493640322978209,0.00468800310050138,0.0378803095556023,0.203836503219743,0.0260945476565314,-1.85987817343275e-05,0.703967825491178,-2.01762787055474e-05,0.617446360202211,7.21968679775786e-06,0.0315019054496973,2.23077441888837e-05,-2.39886433475918,39.0864302927086,7.94592251791007,0,0.697970392484128,5.55111512312578e-17,0,230.913569707291,0.120406538813971,0.0103746085766911,-0.051829163988087,0.118960207879292,0.00709242394027898,0.100973646752689,-0.0626966910809626,0.00745588642443252,0.0483698443074621,0.228718571978785,62.1509009488175,-17.0801959733057,-0.585473376044912,-0.211481926845664,1278.12326900827,1284.9100888925,994.001043451631
2012-02-01 14:00:00,18001,0.532089328370646,0.545580801066607,0.00439531137159048,-2.1850680517749,0.131870007616084,-0.00133646598684021,-0.046108516832257,0.164400818429215,-0.0418017938624993,0.0887456559650678,-0.0806656129910172,-0.0262074228094153,0.0533861579206433,6.25960510065966e-15,1.03781830565131e-14,3.09425906423026e-13,0.0509161162357563,8.49999819619155,0.104759273666496,0.234100409267742,0.283715477240956,0.0517249567543261,0.0561019286358149,0.27283005289726,0.0570764303588592,-3.07960737153104e-06,0.559808874321798,3.18856130034771e-05,0.258578398422311,2.40159930710147e-07,0.00223363183526842,2.43574227894686e-06,-2.2069921680277,45.7172547922817,0.330447587683017,3.56646553640888,0.762100244469492,0,0,224.282745207718,0.146488100396017,0.0123990325834813,-0.0633459924579483,0.149296696688265,1.73472347597681e-18,0.0892316849260849,-0.0747735356284037,0.042722179033543,0.0512599822016125,0.251686297715923,65.8613671336271,-21.4775310631429,-0.465602865180382,-0.203666161673487,1278.06309002595,1284.84959036048,994.00194665448
2012-02-01 14:30:00,18001,0.45457419032276,0.700224987500694,0.00949002833175935,-2.18889783900894,0.106178141575582,0.027036878695279,-0.0352775676571118,0.114024022598526,-0.0373492911494012,0.0728999135676994,-0.0668986902305586,-0.0433012680837587,0.0427103727136098,6.1668990383904e-14,8.59353622175955e-14,8.77412837306567e-14,0.0992930057223579,0.230867984562731,0.127858810739538,0.100956376555733,0.100120319213444,0.0359089867841098,0.0669428616435375,0.109913602837327,0.0412138231244842,-3.11917760752316e-06,0.482649907968077,5.96900360658613e-06,0.646497986037813,-3.69767102377379e-06,0.0427727652167472,-8.14964544088551e-06,-2.11554288039553,57.0090501854003,0.651283048834211,0,0.834890884047537,5.55111512312578e-17,0,212.9909498146,0.135236770609082,-0.00731576225704153,-0.0512444464628288,0.083808403905446,0.00933611821729631,0.0740569032272794,-0.0722558197166475,0.0325338927053001,0.0435345018586017,0.22822788582533,55.9360625056627,-18.8560401253215,-0.530334043284683,-0.190750143003647,1278.08081227489,1284.86740671435,994.001680668252
2012-02-01 15:00:00,18001,0.340942725404144,0.501893228153992,0.00096327981778789,-1.8257496805733,0.0733404362898664,-0.00670541016591674,-0.0123744537119136,0.0944138207647243,-0.0298882551415108,0.06335278903372,-0.0519802175969399,-0.0307189873156219,0.0385850171776326,4.00528950623665e-14,7.52103848384134e-15,3.33787743016018e-12,0.0533264297155147,0.368772182193478,0.0285910340587602,0.215314648291919,0.293113206447573,0.0799690374383192,0.0224546790980845,0.243806163174313,0.11861285646148,-3.12590965419811e-06,0.369079038201582,-3.06630682293914e-05,0.777891505286744,1.01835716258181e-05,-0.0906990483862008,2.41739608367291e-05,-2.04333950206469,55.8112124066646,0.0909638764070411,0,0.606745154394205,0,0,214.188787593335,0.0814255846793441,0.01225568749061,-0.0317054468332907,0.0862280454951432,-0.00657828796546246,0.0634534159138234,-0.0545579315401289,0.0257358851883167,0.0386716830944447,0.179946359405717,49.6227387678783,-10.4182729823514,-0.959851984771376,-0.214906726772134,1276.40253581819,1283.18021862893,994.026868934228
2012-02-01 15:30:00,18001,0.289436142436531,0.0550302760957725,0.0962563190933837,-1.66432698183434,0.0478450613005331,0.0154097117564302,-0.00778028090056579,0.0725810209236069,-0.00323797872555731,0.0318504327728785,-0.0661152000843394,-0.082020099059892,0.0197072459445684,1.78365321657748e-14,1.11843867220549e-13,7.4250301573351e-14,0.216493679102386,0.592559972071552,0.292803066453556,0.49744926889139,0.0256950749069229,0.0113772309743892,0.354151574619722,0.601693816334718,0.12986034719804,-2.41077398163614e-05,0.506429908523602,5.85884217326634e-06,0.00229483769420208,-2.00805825361581e-06,0.11433085143418,1.98439098431499e-06,-1.68218848508416,10.7651142628295,18.0928467692099,0,0.309946593465914,0,1.38777878078145e-17,259.234885737171,0.0473222663141615,0.0174036571027725,-0.0133029937959025,0.0660627919768397,-0.00750362970453996,0.0388914567060174,-0.0701823174378562,-0.068227432210684,0.0436617874999975,0.123585247562669,55.9932590352408,-2.99099922868126,-3.34336428579055,-0.35329287565538,1275.65794044241,1282.43166946026,994.038043920707
2012-02-01 16:00:00,18001,0.300119993333704,-0.167076273540359,-0.00278595633575912,-1.77327704016444,0.0305901743395756,0.000830239422615015,-0.00952653232935837,0.0343358350084504,0.00103777933080512,0.0152141104454099,-0.0251084002820948,-0.0558134909627265,0.00851324927865195,3.90272330066723e-14,-6.31275674902531e-14,-3.78270290215714e-14,0.255302637233299,6.86520466237023,0.274610848561153,0.226524561459886,0.00485038347010678,0.10749949906654,0.468403997516924,0.21106421471646,0.406312924227541,4.77656829966671e-05,-0.129818919319297,3.70078863172524e-05,-0.500184258281947,-5.39006152026065e-06,0.045729987408107,-0.000118887250177107,-0.703172901320307,-29.1046097651529,-0.464698500825288,0,0.343502915753942,0,-4.33680868994202e-19,299.104609765153,0.0309128538951368,-0.00112421198693453,-0.00870110055925603,0.0341553321450066,-0.00373625800838164,0.0150719337532926,0.00514074127553477,-0.0609789625040004,0.00855522428264979,0.0973106355481902,10.9758120365065,-7.44891678550652,-1.34247707256673,-0.0879166417365866,1276.16039966146,1282.936796732,994.030502959938
2012-02-01 16:30:00,18001,0.275521359924449,-0.201958780067774,0.0321776567968446,-2.13061607688462,0.0217869045572889,0.00298018653579981,-0.00202435076380045,0.0308302022389187,-0.00256380499780025,0.0138257412716079,-0.0271670664467217,-0.0578318409950749,0.0133214224988589,8.05907044687638e-15,-1.20940057835351e-14,1.2076020981643e-14,0.176988794670497,0.199866646718181,0.102430171763282,0.264053322810419,0.427575066236222,0.0678439546828457,0.276315785563385,0.148887269577603,0.135456146873338,-1.93355025438013e-05,0.449560218321207,-2.17906155653649e-05,-0.00582144936392536,-7.18427525134119e-06,0.0968433183341667,6.34754828096007e-05,-2.70195889765379,-36.2416357384421,5.38100377611079,-9.72643829038073,0.34312500669292,0,0,306.241635738442,0.0220109520050416,-0.00350278881173883,-0.00150134980029969,0.0310137047434778,-8.67361737988404e-19,0.0134181913192961,0.0134737866227038,-0.0638489098157678,0.00134365880234977,0.0387472553905395,1.7260591670702,-2.99023409641415,-3.34421977596733,-0.0346775220285108,1277.81116796375,1284.59633059501,994.005727645269
